AY,semester,emplid_ID,social_status_def,social_mobility_def,social_status_score,social_mobility_score
2024,Fall,23911725,financial situation,how do you scalate,0.26103440880083245,0.12105387367042818
2024,Fall,24448240,the place where you were born and difine economically,the ability to move from your social status,0.26930485040569685,0.5859707575454783
2024,Fall,24420262,economic status,how much social you can be,0.531508202694885,0.3916403647311499
2024,Fall,24232303,One's position and title in society.,The change in one's social status.,0.5512057166345885,0.48203333576996826
2024,Fall,24545381,where someone stands class wise in society,if the person can move up or down the social ladder in class,0.585185327117998,0.5803885009678198
2024,Fall,24375857,how ur viewed socially,how you move in social settings,0.3743256329718522,0.5216761272199919
2024,Fall,24521327,someones representation,someone who gets around,0.1879242888023774,0.3132908216837338
2024,Fall,24044589,"A tag gave to individuals according to their education, monetary situation, influences etc",The monetary hierarchy,0.3868322011621787,0.2592593422542732
2024,Fall,24396125,social class,how well your able to interact with people from different social classes,0.5529836802115361,0.44571815318651387
2024,Fall,24445449,Social status refers to the position or rank of an individual within a social hierarchy.,"Social mobility refers to the ability of individuals or groups to move within the social hierarchy, which can involve changes in economic status, education level, or occupational position. It reflects the degree to which people can improve",0.7626880034128701,0.8116001818080705
2024,Fall,24525664,Is the type of life that you have,not sure,0.23751707041407338,0.04574655725859804
2024,Fall,24521327,how known you are in your community or how people perceive you,how much you get around,0.42915632612295335,0.21478714248827235
2024,Fall,24599794,a person's importance in society and how well regarded a person is,"the ability to change the your ""standing""/importance within society",0.5568744081933041,0.4357528065207043
2024,Fall,24174433,"I would define it as in what level you are in life like poor, mid income, wealthy",It means social classes,0.4745040924655713,0.48926648042830745
2024,Fall,24504058,where you're placed on society hierarchy,Social Mobility is like when you change your status from one class to another,0.5767937686093618,0.7228590642346389
2024,Fall,24397357,Social status is basically the position or rank a person holds within a society or a specific social group,"Social mobility refers to the ability of someone, people, different groups and families to move up or move down the social or economic ladder in society",0.7628225526366712,0.7913707628897511
2024,Fall,24233464,social status is where you are economically and socially,improving your social class,0.7273128886582889,0.5148816227141313
2024,Fall,24409962,Social status refers to an individual's position or rank within a society or social group.,Social mobility refers to the movement of individuals or groups between different social positions within a society's social stratification system,0.7681922524491822,0.7858073752065217
2024,Fall,24198084,Social status is how people perceive you.,Social mobility is how a person is able to navigate within a society.,0.668829004948694,0.752963459173043
2024,Fall,24252310,"A conglomeration of your academic depth, financial strength/security, and social network",the ability to raise oneselves recognized position within a social boundary,0.4588600831250898,0.40240868350074216
2024,Fall,24577040,where you stand economically ,change in social status,0.3240532710376671,0.5260359033170633
2024,Fall,24426331,I define social status as you wealth and class in the world. For example lowerclass middle-class and upperclass. ,Being able to move social class.,0.7085089377798572,0.6050423066862394
2024,Fall,24570974,A persons rank within a society ,Move up or down in social status.,0.5940644498713781,0.5012306248002832
2024,Fall,24361692,where you stand in society,how you move up or down the worlds social ladder,0.47361989221266043,0.5339347773837391
2024,Fall,24359092,I define social status as the pedestal for those who can communicate and display their respectability and image.,I define social mobility as the change of the pedestal from social statuses ,0.716912127260162,0.7042083915861441
2024,Fall,24561549,How society ranks you from your background and education ,Not sure,0.5230858792426624,0.04574655725859804
2024,Fall,24314225,"social status is a place you stand with others, as in the way they view you asan individual.",the ability to have the free will to either to better or stay where your at.,0.727374739173843,0.322379391815459
2024,Fall,24318406,"Reto me social status refers to a persons “rank”. That includes wealth, education, occupation, popularity and personal achievements. Social status can influence how people are viewed by others as well as opportunities and privileges they can get.",Social mobility is when a person can move up or down the social ladder within the society. They can move up by getting a better job and better wealth. They can move down by being jobless etc.,0.7750030610461991,0.7787344310184281
2024,Fall,24318397,How other perceive you our how wealthy you are,How accessible things are to you.,0.40350657597804446,0.26815636416752836
2024,Fall,24523409,How much one is socially recognized and respected.,One ability to access different social networks ,0.5549920957698893,0.23496051255400835
2024,Fall,24333258,your ranking compared to others,the movement between the social ladder,0.3731662427513911,0.5824514489420225
2024,Fall,24417041,wealth,moving up the ladder,0.33454634335788036,0.33784417204293526
2024,Fall,24409348,The level of honor someone has in society.,The ability of someone to change their status in society.,0.5444450196042132,0.49772975087636145
2024,Fall,24020747,social status is what defines a person's role in society.,Social mobility to me is income and living.,0.6843265661644283,0.6879086058750224
2024,Fall,24361967,its a way we measure our standings in everyday life ,the freedom and or flexibility to be abel ti act upon a public setting ,0.33756719619506037,0.33617995579376286
2024,Fall,24556270,The way someone is viewed in the world by society.,the idea that people are able to move up or down in status.,0.4895038896846119,0.49329410908540033
2024,Fall,24564409,"How society sees you, mostly in either successful or a failure.",I don’t know,0.4723343538264982,0.07856079539390612
2024,Fall,24527412,how popular you are. ,being able to be cool with everyone,0.3388521998349122,0.2548859392457789
2024,Fall,24304758,How often you socialize and what it is like,How often you socialize,0.32638121516132734,0.29978812776240626
2024,Fall,24020747,About society,Moving on,0.41867577268981143,0.1956583766570012
2024,Fall,24101371,"Social status is a person's position in society. This position is impacted by their race, wealth, color, education, social connections, honor, dignity, positive characteristics, etc. I think it is also affected by social values that a society holds. If an individual doesn't adhere to that norm then their status is decreased.",social mobility refers to the idea of being able to move up or down the social status hierarchy ,0.7561719236431658,0.7590438388027683
2024,Fall,24512572,"social status is the positioning of one in the social hierarchy of our world. I understand it as just the way the world is; you're born with a social status based on a lot of factors, but you do have the ability to change it. ",social mobility is how someone or a group of people move up or down on the social ladder. so obtaining generational wealth is considered social mobility because its advancing on the social hierarchy.,0.7515972625130607,0.728017642220381
2024,Fall,24521723,Good ,Good,0.06812658340634845,0.05077749093027852
2024,Fall,24564409,How you contribute to society. You are either successful or failure.,How people can move up in the world. How one can improve their quality of life.,0.4022416146616689,0.3869011754057758
2024,Fall,24334822,what you contriubute to society,how you can talk to others ,0.32785322419098156,0.23164648001869223
2024,Fall,24528066,Social status in my perspective the effect of the amount of money you make on your life.,The rate at which the amount of money you make changes.,0.5610382841336048,0.22390149702832618
2024,Fall,24518972,Having money and power ,im not sure ,0.36158738426598824,0.08035774081120599
2024,Fall,24586170,"Social status is the privilege, prestige and recognition someone seems to have from a variety of factors like wealth and influence ",The movement up or down a social class or level ,0.7549030422625377,0.6103162863897625
2024,Fall,23760247,"Economical wealth, ",Knowledge of influence,0.30722867830895584,0.29121305108176876
2024,Fall,24327283,"I undertsand the term 'social staus"" as the position that society gives you based off of their parameters. For ex, if you have a lot of money you are rich and therefore, socially you are ranked higher.",I define the term Social mobility as the ability to move up in the social ladder.,0.6450734276076119,0.7132098698876254
2024,Fall,24525234,its a combination of wealth and connections. ,Being able to thrive in different social settings.,0.3159945150070971,0.3727534573688578
2024,Fall,24306434,"Social status refers to one's socioeconomic standing relative to others. However, to me, it can also refer to how others perceive you and how you act.",Social mobility refers to the ability to move up and down social classes or in reputation.,0.7478750497154079,0.7574991250298374
2024,Fall,23956988,the social/monetary value/influence  a person has in society,"the ability to move up or down the ""social ladder""",0.5685495253815722,0.5764400699781719
2024,Fall,24590664,Important,Fluent,0.2596459337786033,0.1328796374887421
2024,Fall,24332562,"i define it as your value in society, how much of an impact can your voice have.",the ability of being able to move up in the social hierarchy. increase the value of your voice and the impact you leave for your following generation.,0.3926223771082677,0.4100401121633959
2024,Fall,24539514,"Social status is a person’s place or rank in society. It can depend on things like money, education, job, or family background. Some status is earned through hard work, while some is given at birth, like race or gender. It affects how people are treated and what opportunities they have. Social status can change over time and is different in every culture.","Social mobility means a person’s ability to move up or down in their social status or position in society. It can happen through education, a new job, marriage, or other life changes.",0.7846801878374,0.7835004905662719
2024,Fall,24427677,"Social status is a rank of a person or like popularity. How well people know them and their job, education and money. Social status can help one see how another person is and know what resources theyre linked to.",Social mobility is being able to move your status around in societuy because theres always room for improvements and you can get a better job or education level and make more money,0.7679792502889893,0.7544211158952895
2024,Fall,24508229,how society views you based on your economic situation and overall social class. how and where you stand in both your business and personal life in comparison to the rest of people i guess,moving up/down social class wise,0.587343447704293,0.6068797951071574
2024,Fall,24182097,,,0.0,0.0
2024,Fall,24360417,"Social status refers to a person’s position or rank in society, based on factors like wealth, occupation, education, and influence. It affects how others view and treat them, and can be based on both personal achievements and background.","Social mobility refers to the ability of individuals or groups to move up or down the social and economic ladder. It is the movement between different social classes or levels of income, education, and occupation, often influenced by factors like opportunity, effort, and societal barriers.",0.7905433507095667,0.8239705171102477
2024,Fall,24595566,One's place in society in terms of their financial and social circumstances.,The idea that one can change their social class.,0.558782361813261,0.5433379148008861
2024,Fall,24432917,Your place in society based on the hierarchy created by society,Your ability to move up and down in the hierarchy,0.5470217468361608,0.3640745618986431
2024,Fall,24263511,A way to show how much you have and your wealth ,"e movement of a person or family up or down the social and economic ladder, either within their lifetime or between generation",0.2412342259804956,0.6101823618874078
2024,Fall,24536105,"where you stand in society, like pertaining to income wise ",being able to move up and down the social ladder ,0.492702957396442,0.5671138981031719
2024,Fall,24480567,"In society its what tax bracket you fall under, although I don't think people essentially feel what they are classified on the social ladder. My family is categorized as low income but not a single thing in my life feels low income to me. ","social mobility is the ability to move up and down the social latter, again the numbers might not reflect what/how a person might feel about their personal social mobility. ",0.5431504800792539,0.7260073196090628
2024,Fall,24550481,Where you are in life,Have the ability to move up in social status,0.22391912690094248,0.5202887986662426
2024,Fall,24448912,"A college student's ""social status"" refers to their relative position within the social hierarchy of their university,","Social mobility"" for college students refers to the ability of an individual to improve their socioeconomic status through education,",0.6993375794398107,0.6935545957241537
2024,Fall,24527401,a person's position or significance within a society in terms of others.,Change in a person's social standing from one position to another,0.5425593141395588,0.4967686953167669
2024,Fall,24368264,The way I define asocial status is a person who has money and have connections with great people that can lead them to the pass of success and having net working with different people ,Being able to do the things you need and want to do,0.5910291292261856,0.2840658064860839
2024,Fall,24293510,I define social status as something that encompasses one's career and economic status,social mobility is the ability for one to change their social standing,0.7364907529743506,0.7156247932393093
2024,Fall,24400981,your prestige and how people view you,moving up and down the social hierarchy.,0.4862524141722506,0.5377296765499895
2024,Fall,24554083,who you are race wise and money wise,idk,0.3124734718515944,0.06538818024994872
2024,Fall,24553700,ocial status refers to the position or rank of a person or group within a society. ,the ability of individuals or groups to move within a social hierarchy,0.6257388407252185,0.5863698948103924
2024,Fall,23805195,It's based on a person's income. More income = higer social status; Less income = lower social status,Ability to move from a lower income to a higer income thus increasing a social status,0.5498906351365581,0.5948278004191272
2024,Fall,24488733,"My definition of social status is where you stand socially due to wealth, influence, and career. An example of this can be the class status like high, middle, and low class.","It's how you change your status depending on what you have or do like getting/having a college degree, etc.",0.750449950160849,0.3860315194879057
2024,Fall,24326473,how important you are and how highly you are viewed compared to everyone else ,your ability to further expand your social skills,0.5587871496809966,0.3555266913189959
2024,Fall,24585479,How you and society view your importance to the world.,When someone can move from one status to another ,0.4462453508424107,0.40702721819901844
2024,Fall,24550867,fitting in society,movement of different social statues ,0.4259910753379982,0.3710219865172221
2024,Fall,24604218,wealth and power,Movement,0.38708003819095305,0.34071995330007815
2024,Fall,24305488,being more important and having a well Known name,moving up the ladder ,0.39687535808110613,0.33784417204293526
2024,Fall,24434574,Social status for me is how comfortable you can live life,How easily you can move up to your desired comfort,0.6455382900457135,0.20112023145430719
2024,Fall,24292524,A person's position in the society.,Ability to move higher than past.,0.5302399124749473,0.25564101522644067
2024,Fall,24619857,how much you appeal to others,able to get along well with different people,0.3125054430015852,0.32581099236155264
2024,Fall,24365498,I think social status is the way people see's you and how you portray yourself,social mobility is the way you do stuff in society. ,0.7016098707238709,0.7046764650987927
2024,Fall,24245577,"Social status is how people see and value someone in a group or society based on their role, behavior, or position.",Social mobility is a person’s ability to move up or down in their social or economic status within a society.,0.7516844823417498,0.7863462399383103
2024,Fall,24525823,"I define the term “social status” as a person who has a higher ranking in life over someone else, based on their wealth, occupation, family background, education, and social connections. You either achieve a social status or you’re born into a social status.","I define the term “social mobility” as a way for an individual to move up or down the social hierarchy within society. It can be changes in income, education, occupation, or social status. The opportunities available for people either improves their position or you fall down in the ranking.",0.769692008401086,0.7967629540062772
2024,Fall,24393532,"Where you stand in society in terms of social class, income, career, relationship, and homeownership.",Changing social status ,0.4661208047787225,0.49374290466415105
2024,Fall,24154756,I believe social status has to do with a persons economic standing ,It allows for someone to easily move up in their social status,0.6618797350604076,0.48094251043386643
2024,Fall,12057307,where you stand in terms of wealth and if you are known in your society,at what ease are you able move in social circles,0.461448639563707,0.4711972290324512
2024,Fall,24373663,"Your economic class, your education level, skill set, occupation. ",The ability to be able to go up in the economic class or down. ,0.4249670495154895,0.535775676859761
2024,Fall,24570918,how others view you how popular you are,if you are able to be social with everyone ,0.4272582363500666,0.36223211929822346
2024,Fall,24529998,I believe that social status has to do with what the majority of other people's perceptions of you as an individual is,I define it as the ability to change your social status,0.6146392917499072,0.4693900736193411
2024,Fall,24342656,How you are viewed to the public and those around you. Also how you get treated by who you are.,the way one moves in a social way.,0.4463543589849983,0.4966359686269831
2024,Fall,24471701,How satisfied you are with your life ,How you are able to deal with the outside world ,0.28279788840349374,0.20756452918522983
2024,Fall,24001409,A ladder you either fixed in or move up,Able to meet and talk with others that will help ,0.1864167627754249,0.23050387591593896
2024,Fall,24271455,Money,Power,0.23583473351748727,0.17451118540914795
2024,Fall,24342565,How society views you and how they built an opinion about you based on what you have done.,The way you are bale to move through society with no issues or with issues,0.4319445185102955,0.4196394085208451
2024,Fall,23944631,"I define it as popularity or ranking based off factors such as wealth, power, income, resources etc. I understand it to be of importance to daily living as it hold influence to impact various factors in our lives.",I define it as flexibility and understand it to be capable of being adaptive ,0.5261131183635087,0.2560495105816371
2024,Fall,24398459,Through Sociology ,In a socialogical way.,0.357649573527805,0.38285873375567714
2024,Fall,24582166,Social status is where someone is placed on the social pyramid ,How you can change your status,0.719214756987547,0.22030786609132788
2024,Fall,24543300,Where you are placed amongst others in the real world,How well you can achieve and do things you like,0.39583686680071983,0.2150717215287033
2024,Fall,24085978,your caste ,a funny thing,0.2716563908686559,0.1274471562738936
2024,Fall,24318954,Social status is the how well-know an individual is within a society/environment.,How flexible you are in society.,0.7236355159360905,0.3786114793070128
2024,Fall,24318954,Social status is how you are looked in or well-klnow in society.,Social mobility is hoHow well you are able to adjust or adapt to a difference in society or an environment you aren't normally used to.,0.7179681751806278,0.7594919482928384
2024,Fall,24523009,Social status is a person’s rank or position in society.,Social mobility is the ability to move up or down in social status,0.7541181394504848,0.7481466081531837
2024,Fall,24392944,"Gender, social Class, ethnicity ",The movement of a person of family between different social and economic class over time. ,0.420944869441121,0.632495956055311
2024,Fall,24276873,Irrelevant ,You can function with all different types of people ,0.14552016009541294,0.2643380683722534
2024,Fall,24536411,"I see it as where you are in society, low social status is not making enough money.",Your ability to move up or own social statuses ,0.554806658755473,0.5404451941015758
2024,Fall,24136789,How much people you know and talk to,,0.33737166637325994,0.0
2024,Fall,24427446,"social status to me is what ""class' economically you are",being able to move and grow finacially,0.6656333708810154,0.39035781968172245
2024,Fall,14243726,Ones level in society dealing with their finances,the status of someone in society,0.4111570369615626,0.49199360271771453
2024,Fall,24537381,A common perception of a person that expresses their superiority in relationships with people.,the movement of people between social classes within a society,0.43071234722271035,0.6944158592867199
2024,Fall,24423697,"Social status refers to a person's position or rank within a social hierarchy, often determined by a combination of factors like wealth, education, occupation, family background, and cultural or societal norms. It reflects how individuals are perceived by society and influences how they interact with others.","Social mobility refers to the ability of individuals or groups to move up or down within a social hierarchy or class system over time. This movement can be based on factors such as education, occupation, income, or social connections. It is often used as an indicator of fairness and opportunity within a society.",0.7993903318076979,0.8247878201850639
2024,Fall,24547139,a persons standing in society,moving up or down in society,0.3864022096126391,0.5298940907963088
2024,Fall,24616159,Respect you receive,respect,0.28067603767024685,0.16052794990094446
2024,Fall,24507185,It can represent your place in this world and how you view yourself and how others view you. ,How you're able to get around in this life and your ability to climb up the social ladder.,0.2633110612370506,0.3822809435166851
2024,Fall,24274812,How i get along with other people,moving forward with other people,0.26750016558702644,0.34654971412113444
2024,Fall,24552966,"I would say it refers to the position or rank a person holds in society. It's about how much respect, influence, or importance someone has compared to others.",Social mobility is about how people can move up or down in social status. ,0.5782763994936183,0.7540586714877135
2024,Fall,24548862,Your social status is based on how much you earn and how you manage it,"Social mobility is the change of your status, taking better-paying jobs. ",0.6371678143064058,0.7211008893470517
2024,Fall,24507185,Social Status is how you view yourself and how others view you within society.,This is how well one is able to move up the ladder in society.,0.7277802293433197,0.41725879062547755
2024,Fall,24347040,"Social Status is the position that you have either earned or placed into during a period of a persons life. It is a social construct, meaning that it holds no real value. However, it can be changed through hard work and dedication.  ",Social mobility is when a person is able to elevate their social status through various achievements. ,0.7567888993971814,0.7350989425442569
2024,Fall,24063308,financial success,going up or down the social latter,0.333106138401262,0.4534201075487917
2024,Fall,24048156,"Social status is an individual’s rank or position within a social hierarchy, influenced by factors like wealth, occupation, education, or family background.","Social mobility is the movement of individuals or groups within a social hierarchy, either upward, downward, or horizontally. It can occur within a lifetime or across generations and is influenced by factors like education, economic opportunities, and social norms. It reflects a society’s level of fairness and access to opportunities.",0.7879228448733813,0.814486646225552
2024,Fall,24024695,Influential figure,Influence,0.2801436787774484,0.25552363556774405
2024,Fall,24541251,"Social status in my opinion just means where you stand in society in regards to how many people/connections you have, your value, your popularity.","Social mobility in my opinion means how you are able to act in society, in regards in being able to build relationships with other people.",0.729035055900313,0.7614319185477365
2024,Fall,24446693,understanding your way of announcin connection,why of satuas,0.24529857074697514,0.13275335006522346
2024,Fall,24446693,ranking of status,groups of system,0.5386429837356728,0.17790708452569653
2024,Fall,24369232,"I define and understand the term “social “status” by social status means how important or respected someone is in a group or society. For example, a doctor might have a high social status because of their job and education. ","I define “social mobility” as the ability to move up or down in a social status. I understand the term because for example if someone from a poor family works hard and becomes rich, that’s upward social mobility. If someone loses their job that’s downward social mobility. ",0.7655534515152237,0.7593625112149878
2024,Fall,24236087,i guess it would be a mix of your looks and finances ,being able to move between financial classes,0.2358456630188961,0.44205559540327244
2024,Fall,24261005,"Depends on how much you make, you'll either be low class, middle class, or high class. That's what i think when i think of social status.",Interacting with others,0.5754361167601427,0.30833410084354096
2024,Fall,24519800,"I feel as if the term social status differs depending on every individual! But to me it means that I am happy in life, and that I can have people around me that I can call home and go to in times of need. Not just based on money or wealth which is also a minor factor to something much broader!",I feel as if social mobility is how we carry ourselves in society and what we can do with this so called status of wealth or happiness!,0.6899878020906247,0.6610808658855868
2024,Fall,24427446,someones finical stablitiy,being able to grow from ur financial status,0.2309602572034519,0.37537209803009747
2024,Fall,24533361,"i define it as something that can change overtime, its something everyone has",how well someone can change from one status or another ,0.24201316801627415,0.3022944697784725
2024,Fall,24526947,Your place in society; the way you’re perceived and understood by the people around you.,The capability to move through social circles and alter the way you are perceived by society and your peers.,0.5297174765984094,0.4680642327819349
2024,Fall,24307826,feeling accepted in an environment that you enjoy and respect,the ability to move in a self-defined direction through a self-defined measure of social success,0.37152691126340065,0.4761598943988358
2024,Fall,24493726,Recognization ,Active,0.14360352915676378,0.11166345191152832
2024,Fall,24446668,What people think of uou,Being able to move financial classes,0.23063799864342943,0.39832145383437173
2024,Fall,24534752,Where one ranks in society by how wealthy they are.,The change of a person's social status.,0.511204909686977,0.5459189360194987
2024,Fall,24272672,Your role in society ,The ability to changed your social status ,0.42544377885493556,0.4622620095663851
2024,Fall,24166837,Social class,"Moving up the social ladder, improving to another social class. ",0.5529836802115361,0.5681131699728313
2024,Fall,24382503,how people see you in society. lower class-higher class,being social everywhere you go ,0.5384224344852008,0.3811611255138232
2024,Fall,24384637,The way people perceive you ,The movement of someones social status to another,0.39106161496332426,0.6365805071010662
2024,Fall,24392792,Where a person stands on the pyramid,im not sure,0.1616539844476765,0.08035774081120599
2024,Fall,24430656,Social status is a way people see you based on how much money you make,I define social mobility as a way of how people can change as society changes,0.6911503657022988,0.7365626766602075
2024,Fall,24270973,status given by where you were raised ,changing social class,0.45778281587894615,0.5472936606417815
2024,Fall,24602017,"Where you as in individual lie among the vast standards, expectations, and power structures implemented in your society. ",The ability to adapt to numerous social environments,0.4625049285330311,0.40109149181986564
2024,Fall,24069284,how people view you in the social world,moving in between social rankings,0.44019001835728405,0.3958755393951251
2024,Fall,24546524,A pyramid of income classes ,How you interact with others,0.3684407090275599,0.3136723344652964
2024,Fall,24549699,where you are on the ladder of wealth and income,moving up the ladder,0.4658876517462078,0.33784417204293526
2024,Fall,24275387,a hierarchy on how famous someone is.,the move between social classes,0.4543876503759211,0.6504967336981609
2024,Fall,24069284,a way most people view you as or known for.,switching between social status's,0.41257723659747275,0.4765140875402383
2024,Fall,24292545,where one stands in society in comparison to others ,the ability to change one's social status ,0.5801359091761149,0.5099756439381427
2024,Fall,24551041,The socioeconomic classes within a society,The ability to climb the rankings of a socioeconomic class,0.5302090626009276,0.5274226942705456
2024,Fall,24595349,"How important an individual is in modern society,",How someone changes their social status over time.,0.4317152407183718,0.5211764376773905
2024,Fall,24603173,It’s just a way of manipulating people to think they are less than the people who have more money.,Is the movement of people in the social status ,0.3053213028762819,0.6868099947335757
2024,Fall,23629886,how highly people think of you,"ability to move between economic classes, change social status",0.40659298410494826,0.6430743028285542
2024,Fall,24150303,how someone social life is and the people they surround themself with,the ability to move to different classes of wealth,0.4005477029759426,0.5608611275317706
2024,Fall,23719032,"where you fall in a range of finances, popularity, power, and knowledge",being able to change your social status ,0.4973175022680301,0.4318775628858393
2024,Fall,24589933,The way society views you negatively or positively ,Ability to work hard enough to travel through social classes if desired,0.4506486471905779,0.5689923752028485
2024,Fall,24326920,"""Social Status'' for me is where you put yourself socially whether your a book nerd or popular kid.",Being able to maintain friendships and an academic career,0.6743261001743809,0.32332276449227715
2024,Fall,24217733,"Income in the simplest terms but on a broader spectrum, the quality of life one can life and be surrounded by",The possibility and ability for people to change and adapt to other social status above or below them,0.427577221339686,0.543417362097694
2024,Fall,24293614,Popularity ,Status,0.3563083366766765,0.19194336247595092
2024,Fall,24536705,"Social status is a person's position in society based on things like their wealth, job, education, and family background. It shows how people are ranked or valued by others. Some status is given at birth, like being born into a rich or powerful family, while other status is earned, like through career success or education. Social status affects how people are treated and what opportunities they have.","Social mobility is the ability to move up or down in society, like getting a better job or earning more money, or facing a decline in status. It shows how easy it is for people to change their social position. High mobility means it's easier to improve your life, while low mobility means it’s harder to change your status.",0.7842826799127222,0.7770113277584052
2024,Fall,24017889,A status someone holds in a society ,not sure,0.6089700897389239,0.04574655725859804
2024,Fall,24105167,where you stand in society,being able to move up in society,0.47361989221266043,0.4978125517421549
2025,Spring,24398579,"a persons position in society, and how highly they are thought of.",From one status to another.,0.5976389009434719,0.3287775923936679
2025,Spring,23099789,I don’t ,I don’t ,0.07782091692329152,0.04122210166656179
2025,Spring,23099789,A status to be social , Going up in society,0.6249029194443538,0.4215555324378899
2025,Spring,24246720,"A Ladder, you got to work hard to climb to the top","Social status, you can to move up, down, or just stay",0.25759019217677304,0.5976360069732419
2025,Spring,24056568,"Reputation, Economical standing, General popularity",Moving around in social situations whether verbally or physically,0.39899792871168394,0.3303820107939281
2025,Spring,24282246,Being able to live comfortably ,Being able to change one's status,0.3212574799983813,0.301822128499346
2025,Spring,24219594,A person’s standing or importance in society ,The movement of a person from one status to another.,0.5769571756177729,0.5256035053777042
2025,Spring,24564612,Your standing in society,How you're able to interact with others in society,0.5601439013305597,0.42175585523867987
2025,Spring,24228990," the position of a person in society, and it determined by income, job, education, power, privilege and wealth",Moving up and down the social ladder,0.5680872238912121,0.5460939933710879
2025,Spring,24448039,The way you are perceived by others based on a collection of variables,The ability to change your external social perception (How others perceive you.),0.405155408063729,0.3515040364045639
2025,Spring,24530349,Social status to me is the honor or prestige someone has in society ,Social mobility to me could mean the ability of a person to move up or down in social class ,0.7151730802448585,0.7436028069410803
2025,Spring,24530349,Social Status to me is the social value someone holds ,Being able to go down or up in the social ladder ,0.6900034570741002,0.5552881913404218
2025,Spring,24535754,"Who you are is society whether it be poor, middle class, or rich",A shift in your social status ,0.48333766279538415,0.4956691633709242
2025,Spring,24393009,"Someone’s placement in society. For example, a leader’s role in a group.",Moving down a social or economic ladder.,0.5564353797513981,0.5702002962284869
2025,Spring,24369408,"wealth, social networks",like a change in socialeconomic position ,0.45621535241710354,0.5008471887357999
2025,Spring,24396446,Money,money,0.23583473351748727,0.22778858480008388
2025,Spring,24365291,Income,Money,0.2897251771107509,0.22778858480008388
